ent_num,query,region,country
23669,"Tayuni Tower No. 1251, Section 30- 3rd floor",Chath Tayuni,Lebanon
23670,"Bob Taylor Road, Paynesville",Monrovia,Liberia
23671,"Logan Town, Opposite Rice Store",Monrovia,Liberia
23663,"Hafez Al Assaad Street, Abadi Building, 1st Floor","Jnah, Baabda",Lebanon
23663,"Hafez Al Assaad Street, Ebadi Building, 1st Floor","Jnah, Baabda",Lebanon
23664,"Hafez Al Assaad Street, Abadi Building, 1st Floor","Jnah, Baabda",Lebanon
23664,"Hafez Al Assaad Street, Ebadi Building, 1st Floor","Jnah, Baabda",Lebanon
23664,"5 Guma Valley Drive, Spur Road",Freetown,Sierra Leone
23664,-0- ,Haret Hreik,Lebanon
23666,Kissy Dockyard,Freetown,Sierra Leone
23630,-0- ,Monofeya,Egypt
23628,-0- ,Beni Suef,Egypt
23628,-0- ,Cairo,Egypt
23628,-0- ,Giza,Egypt
23628,-0- ,Damietta,Egypt
23628,-0- ,Fayoum,Egypt
23628,-0- ,Qalyubia,Egypt
23674,-0- ,-0- ,Iraq
23675,-0- ,-0- ,Iraq
23672,-0- ,-0- ,Lebanon
23673,-0- ,-0- ,Lebanon
23683,-0- ,"Peshawar, Khyber Pahktunkhwa Province",Pakistan
23684,Bashgram Laal Qila Wersakay,"Lower Dir, Khyber Pakhtunkhwa Province",Pakistan
23684,Lalqillah,"Lower Dir District, Khyber Pakhtunkhwa Province",Pakistan
23685,"House Number 5, Akhunabad, Shaheen Muslim Town",Peshawar,Pakistan
23685,"House Number 5, Akhunabad, Chok Yadagr Branch",Peshawar,Pakistan
23685,"Matin, Darah-ye Pech District",Kunar Province,Afghanistan
23703,-0- ,-0- ,Philippines
23703,-0- ,Jeddah,Saudi Arabia
23703,-0- ,Daina,Saudi Arabia
23704,-0- ,Al Mayadin,Syria
23705,"Kalrimgil 2-dong, Mangyongdae-guyok",Pyongyang,"Korea, North"
23706,"Kumsong 3-dong, Mangyongdae-guyok",Pyongyang,"Korea, North"
23707,"Sochang-dong, Chung-guyok",Pyongyang,"Korea, North"
23708,"Pyongchon 1-dong, Pyongchon-guyok",Pyongyang,"Korea, North"
23704,-0- ,-0- ,Turkey
23710,"Puksong-dong, Pyongchon-guyok",Pyongyang,"Korea, North"
23709,-0- ,"Kecioren, Ankara",Turkey
23711,"Chilgol 2-dong, Mangyongdae-guyok",Pyongyang,"Korea, North"
23712,"Tonghung-dong, Chung-guyok",Pyongyang,"Korea, North"
23713,"Rakrang 3-dong, Rakrang-guyok",Pyongyang,"Korea, North"
23714,"Puksong 2-dong, Pyongchon-guyok",Pyongyang,"Korea, North"
23715,"Care of First Oil JV Co Ltd, Jongbaek 1-dong, Rakrang-guyok",Pyongyang,"Korea, North"
23717,"Otan-dong, Chung-guyok",Pyongyang,"Korea, North"
23718,"Sonnae-dong, Mangyongdae-guyok",Pyongyang,"Korea, North"
23719,-0- ,Puntland,Somalia
23720,"Somun-dong, Chung-guyok",Pyongyang,"Korea, North"
23719,-0- ,Dubai,United Arab Emirates
23721,-0- ,Boosaaso,Somalia
23722,-0- ,Boosaaso,Somalia
23723,"Kinmaul-dong, Moranbong-guyok",Pyongyang,"Korea, North"
23724,"Kumsong 3-dong, Mangyongdae-guyok",Pyongyang,"Korea, North"
23725,"Jongbaek 1-dong, Rakrang-guyok",Pyongyang,"Korea, North"
23803,-0- ,Douna,Mali
23803,-0- ,Soum Province,Burkina Faso
23803,-0- ,-0- ,Burkina Faso
23803,-0- ,Selba,Mali
23773,"Room D, 3rd Floor, Thomson Commercial Building, 8-10 Thomson Road","Wan Chai, Hong Kong",China
23775,"419-201, Tongyi Lu, Huancui Qu","Weihai, Shandong 264200",China
23763,"Room 2105, DL1849, Trend Centre, 29-31 Cheung Lee Street","Chai Wan, Hong Kong",China
23765,"Room 1502, 15th Floor, Keen Hung Commercial Building, 80, Queen's Road East","Wan Chai, Hong Kong",China
23769,"Unit 503, 5th Floor, Silvercord Tower 2, 30, Canton Road, Tsim Sha Tsui","Kowloon, Hong Kong",China
23777,"Room 2105, Trend Centre, 29-31 Chueng Lee Street","Chai Wan, Hong Kong",China
23779,"Room 601, 433, Chifeng Lu, Hongkou Qu",Shanghai 200083,China
23785,-0- ,Panama City,Panama
23787,"17-22, UOB Plaza 2, Raffles Place",048624,Singapore
23824,"8th Floor, Number 466, Section 2, Neihu Road",Taipei,Taiwan
23823,"8th Floor, Number 466, Sec. 2, Neihu Road",Taipei,Taiwan
23825,-0- ,-0- ,Marshall Islands
23825,"Trust Company Complex, Ajeltake Road, Ajeltake Island",Majuro MH 96960,Marshall Islands
23825,-0- ,-0- ,Taiwan
23825,"8th Floor, Number 466, Section 2, Neihu Road",Taipei,Taiwan
23824,"Le Sanalele Complex, Ground Floor, Vaea Street, Saleufi",Apia,Samoa
23705,"Saemaul 2-dong, Pyongchon-guyok",Pyongyang,"Korea, North"
23843,-0- ,Dhaka,Bangladesh
23843,-0- ,Rangpur,Bangladesh
23843,-0- ,Sylhet,Bangladesh
23843,-0- ,Jhenaidah,Bangladesh
23843,-0- ,-0- ,Singapore
23844,-0- ,Basilan,Philippines
23844,-0- ,Lanao del Sur Province,Philippines
23845,-0- ,-0- ,Nigeria
23846,-0- ,-0- ,Nigeria
23847,-0- ,Bari region,Somalia
23848,-0- ,Puntland Region,Somalia
23849,-0- ,Lanao del Sur,Philippines
23850,-0- ,-0- ,Egypt
23824,-0- ,-0- ,Taiwan
23824,-0- ,-0- ,Samoa
23863,-0- ,-0- ,Tunisia
23883,"Av. Francisco de Miranda, Edif Saule, Piso 7, APTO 72.","Chacao, Miranda",Venezuela
23884,-0- ,Miranda,Venezuela
23885,-0- ,Miranda,Venezuela
23886,"Av. Francisco de Miranda, Edif. Saule, piso 7, Ofic. 72, Chacao",Caracas,Venezuela
23887,"Av. Fco. Solano, con Calle Acueducto, Edif. Torre Banvenez, piso 9, Ofic. C y D, Sabana Grande",Caracas,Venezuela
23888,"Av. Francisco de Miranda, Centro Lido, Torre A, piso 10, Of. 10-02, Urb. El Rosal",Caracas,Venezuela
23889,"Av. Principal de Los Ruices, Edif. El Doral, piso 6, Ofic. 62, Urb. Los Ruices",Caracas,Venezuela
23890,"Calle Argentina, entre 3a y 4a Avenida, Casa No 86, Catia",Caracas,Venezuela
23891,"Calle La Guairita con Calle Amazonas, Cto. Profesional Eurobuilding, piso 4, Ofic. BB, Urb. Chuao",Caracas,Venezuela
23892,"Calle La Guairita con Calle Amazonas, Cto. Profesional Eurobuilding, piso 4, Ofic. 48, Urb. Chuao",Caracas,Venezuela
23893,"Av. Francisco de Miranda, Edif. Saule, piso 7, Ofic. 72, Chacao",Caracas,Venezuela
23894,"Av. Francisco de Miranda, Centro Lido, Torre B, piso 10, Ofic. 102-B, El Rosal",Caracas,Venezuela
23895,-0- ,Caracas,Venezuela
23896,-0- ,Caracas,Venezuela
23897,-0- ,Caracas,Venezuela
23898,"Av. Caurimare, Edif. San Antonio de Padua, piso 2, Apto. 4, Urb. Colinas de Bello Monte",Caracas,Venezuela
23899,"Av. Humboldt, Quinta San Jose, Local 23, Urb. Bello Monte",Caracas,Venezuela
23900,"Calle 73, Edificio Mirador, Piso 8, Of. A, San Francisco",Panama,Panama
23901,"Av. Cuba y Calle 30 Edificio Policentro, Piso 4, Of. 3",Panama,Panama
23902,"Cto. Ciudad Comercial Tamanaco, Torre A, piso 3, Ofic. 308, Urb. Chuao",Caracas,Venezuela
23903,-0- ,Panama City,Panama
23904,"Aquilino de la Guardia, PH Plaza Banco General, Piso 20, Of. 20A",Panama,Panama
23905,"Av. Intercomunal El Valle, Resid. Radio Caracas, Edif. Canaima, piso 9, Apto. 905, El Valle",Caracas,Venezuela
23884,"Edificio Poli centro, Piso 4, Of. 3",Panama,Panama
21577,-0- ,"Poblado Genaro Estrada, Municipio de Sinaloa, Sinaloa",Mexico
21572,Genaro Estrada,"Sinaloa, Sinaloa",Mexico
21573,-0- ,"Genaro Estrada, Sinaloa, Sinaloa",Mexico
23924,-0- ,-0- ,Somalia
23923,-0- ,-0- ,Somalia
23923,-0- ,Mombasa,Kenya
23943,55 Savushkina Street,St. Petersburg,Russia
23944,-0- ,-0- ,Russia
23945,-0- ,-0- ,Russia
23946,-0- ,-0- ,Russia
23947,-0- ,-0- ,Russia
23948,-0- ,-0- ,Russia
23949,-0- ,-0- ,Russia
23950,-0- ,-0- ,Russia
23951,-0- ,-0- ,Russia
23952,-0- ,-0- ,Russia
23953,-0- ,-0- ,Russia
23954,-0- ,-0- ,Russia
23955,-0- ,-0- ,Russia
23956,-0- ,-0- ,Russia
23965,-0- ,Aleppo,Syria
23965,-0- ,-0- ,Afghanistan
23983,-0- ,Miranda,Venezuela
23984,-0- ,Capital District,Venezuela
23985,-0- ,Aragua,Venezuela
23986,-0- ,Capital District,Venezuela
24004,-0- ,Sabratha,Libya
23963,-0- ,-0- ,Syria
24026,"St. George's Lane, D. 1, p. 1",Moscow 125009,Russia
24026,"d. 1 korp, 1 per. Georgievski",Moscow 125009,Russia
24027,"Mirdamad, Naft Jonubi, Taban Alley, Plaque 2/1, Unit 102",Tehran,Iran
24027,"East Shahid Hemmat Highway, North Emam Ali Highway, East Artesh Highway, Town of Qa'em, Banafsheh Street, Second Door, Plaque 2",Tehran,Iran
24027,"Ansariyeh Boulevard, 6th Bustan, Plaque 488, 4515736541",Zanjan,Iran
24037,-0- ,-0- ,Syria
24037,-0- ,-0- ,Lebanon
24037,-0- ,-0- ,United Arab Emirates
24037,-0- ,-0- ,Turkey
24037,-0- ,-0- ,Brazil
24037,-0- ,-0- ,Colombia
24037,-0- ,-0- ,Guatemala
24037,-0- ,-0- ,Venezuela
24037,-0- ,-0- ,Panama
24037,-0- ,-0- ,Mexico
24038,Fahel,-0- ,Syria
24038,"Germana, Damascus",-0- ,Syria
24038,"Al-Qassaa, Damascus",-0- ,Syria
24038,"Al Fuhaylah, Homs",-0- ,Syria
24063,-0- ,Moscow,Russia
24083,-0- ,Moscow,Russia
24103,-0- ,Moscow,Russia
24123,-0- ,Moscow,Russia
24143,-0- ,-0- ,Russia
24163,-0- ,-0- ,Russia
24185,"12A, ul. Nametkina",Moscow 117420,Russia
24203,"5, per. Strochenovski B.",Moscow 115054,Russia
24203,PER. Strochenovskii B D.5,Moscow 115054,Russia
24204,"10, naberezhnaya Presnenskaya",Moscow 123317,Russia
24223,"Vanterpool Plaza, 2nd Floor, Wickhams Cay","Road Town, Tortola","Virgin Islands, British"
24224,Esplanade 44,Saint Helier JE4 9WG,Jersey
24224,30 Rochdelskaya Street,Moscow 123022,Russia
24225,"77 Mira St., Ust-Labinsk",Krasnodar Territory 352330,Russia
24225,"1 Montazhnaya St., Ust-Labinsk",Krasnodar Territory,Russia
24225,"116 Mira St., Ust-Labinsk",Krasnodar Territory,Russia
24225,1 G. Konshinykh St.,Krasnodar Territory,Russia
24225,"2 Rabochaya St., Ust-Labinsk",Krasnodar Territory,Russia
24229,"Ul. Rochdelskaya 15, 8",Moscow 123022,Russia
24230,88 Lenin Avenue,Nizhny Novgorod 603950,Russia
24230,15/1 Rochdelskaya Str.,Moscow 123022,Russia
24243,-0- ,Lahore,Pakistan
24244,-0- ,-0- ,Pakistan
24245,-0- ,Faisalabad,Pakistan
24263,-0- ,Karachi,Pakistan
24283,-0- ,Moscow,Russia
24283,"64 Severnaya Street, Oktyabrsky, Khutor, Ust-Labinsky District, Krasnodar Territory",352332,Russia
24283,"5, Belgrave Square, Belgravia",London SW1X 8PH,United Kingdom
24303,"V, 28 Balaklavskiy Prospekt",Moscow 117452,Russia
24303,"40, Malaya Ordynka",Moscow 115184,Russia
24304,-0- ,Sheikhpura,Pakistan
24305,-0- ,Sanghar,Pakistan
24308,-0- ,Sialkot,Pakistan
24308,-0- ,Islamabad,Pakistan
24004,-0- ,Khartoum,Sudan
24310,-0- ,Sabratha,Libya
24313,-0- ,Tripoli,Libya
24313,-0- ,Sabratha,Libya
24315,-0- ,-0- ,Russia
24317,-0- ,-0- ,Russia
24318,-0- ,-0- ,Russia
24319,-0- ,-0- ,Russia
24325,-0- ,Moscow,Russia
24325,-0- ,Antibes,France
24316,-0- ,-0- ,Russia
16710,-0- ,-0- ,Russia
24322,-0- ,-0- ,Russia
24324,-0- ,-0- ,Russia
24326,-0- ,-0- ,Russia
24327,-0- ,-0- ,Russia
24306,-0- ,-0- ,Russia
24309,-0- ,-0- ,Russia
24231,-0- ,-0- ,Russia
24313,-0- ,Benghazi,Libya
24004,-0- ,Tripoli,Libya
24314,-0- ,Sabratha,Libya
24312,-0- ,Zawiya,Libya
24311,-0- ,Zawiya,Libya
24386,-0- ,Juba,South Sudan
24388,-0- ,Juba,South Sudan
24389,"Adnan Al-Hakim Street, Yahala Bldg.",Jnah,Lebanon
24389,"Eglantierlaan 13-15, 2020",Antwerpen,Belgium
24390,"Frankrijklei 39, 2nd Floor",Antwerpen 2000,Belgium
24390,22 Liverpool Street,Freetown,Sierra Leone
24390,"Standard Chartered Bank Building, 2nd floor, Kairaba Ave",Banjul,The Gambia
24390,"Rue de Canal, G83 Zone 4G, 01BP1280",Abidjan,Cote d Ivoire
24390,"Quartier les Cocotiers, Avenue Pape Jean Paul II, Lot 4274",Cotonou,Benin
24392,-0- ,Beirut,Lebanon
24393,"Standard Chartered House Building 16, Kairaba Avenue",Banjul,The Gambia
24393,P.O. Box 636,Banjul,The Gambia
24394,"Lazariste Building, Riad Solh Street",Beirut,Lebanon
24394,El-Lazarieh Building Block 1-2a - Fourth Floor,Beirut,Lebanon
24395,"Mahan Air Tower, Azadegn Street, Karaj Highway",Tehran,Iran
24396,"Kent Pasaji C Blok No: 2/33-3, Halaskargazi Caddesi Eftal Sokak Sisli",Istanbul 34371,Turkey
24396,Halaskar Gazi Cad. Eftal Sk. Kent Pasaji No: 2/33 Sisli,Istanbul 31371,Turkey
24423,-0- ,Basilan Province,Philippines
24423,-0- ,Zamboanga City,Philippines
24424,-0- ,Monagas,Venezuela
24425,-0- ,Monagas,Venezuela
24427,-0- ,Miranda,Venezuela
24427,La Moraleja,Madrid,Spain
24427,5599 NW 23rd Ave,"Boca Raton, FL 33496",United States
24428,5599 NW 23rd Avenue,"Boca Raton, FL 33496",United States
24429,5599 NW 23rd Avenue,"Boca Raton, FL 33496",United States
24430,5599 NW 23rd Avenue,"Boca Raton, FL 33496",United States
24431,-0- ,Monagas,Venezuela
24450,01 ul Tigorovaya 20A,"Vladivostok, Primorskiy kray 690091",Russia
24451,ul Tigorovaya 20A,"Vladivostok, Primorskiy kray 690091",Russia
24515,-0- ,Pyongyang,"Korea, North"
24516,"46, ul. Malinovskogo","Nakhodka, Primorski Kr. 692919",Russia
24516,"office 2, 30, Pogranichnaya Street","Nakhodka, Primorskiy Region 692922",Russia
24516,Pogranichnaya str. 30-2,Nakhodka 692922,Russia
24518,"Building 34, Chengjian Zone, Shiwei Road, Zhenxing District","Dandong, Liaoning",China
24518,"Zhenxing District, Building 34",Dandong,China
24514,-0- ,-0- ,Lebanon
24519,-0- ,-0- ,Lebanon
24521,Merkez Mah. Hasat Sok. No. 52/6 Sisli,Istanbul 21344,Turkey
24521,"Egs Bloklari B-1 Blok K.1 No: 114, Yesilkoy-Bakirkoy",Istanbul,Turkey
24522,"Airport Hill Sitesi C Blok D. 6, NO: 11-D, Degirmenbahce Caddesi 11-D-C Blok, Bahcelievler",Istanbul 34180,Turkey
24523,No. 3/182 Altintepe Bagdat Cad. Istasyon Yolu Sok.,Istanbul 34840,Turkey
24524,"No: 3/101, Yesilce Mahallesi Dalgic Sokak, Kagithane",Istanbul,Turkey
24520,-0- ,-0- ,Lebanon
24526,"No. 3-11 Tower B, Tehran Towers, Hormozan St. Phase 2, Shahrak, Qods",Tehran,Iran
24527,-0- ,-0- ,Iran
24528,-0- ,-0- ,Lebanon
24529,-0- ,Tehran,Iran
24536,"No. 5 Jam Tower, Unit 31, 6th Floor, Bidar Street","Elahieh, Tehran",Iran
24536,"No. 716 Sarina Tower 1, 7th Floor",Kish,Iran
24544,-0- ,-0- ,Syria
24545,37 Building El-Karadeh 909 Street 1 Near Al Hurea Square,Baghdad,Iraq
24545,"Al Masbah Branch, Baghdad Al Masbah Intersection, 929 Street 17 Bldg. 40, Previously the German Embassy",Baghdad,Iraq
24545,"Erbil Branch, Erbil Province, 60 Bldg 354/132, 45 Street",Erbil,Iraq
24545,"Al Mawarid Branch, Baghdad - Street 62 Neighboring the Department of Electricity",Baghdad,Iraq
24545,"Al Nasiryah Branch, Zi Kar Province El Saray, Bldg. 2/239 Janat Al Janoub Hotel Building",Nasiryah,Iraq
24545,"Al Basra Branch Al Basra, Manawy Pasha Corniche Street",Basra,Iraq
24545,"Al Sadr Branch, Jameela District - 8-22-512",Sadr City,Iraq
24545,"Al Jaderya Branch Baghdad, Al Jaderya - Versus Baghdad University, 906 Street 28 - Dar 3",Baghdad,Iraq
24545,"Karbala Branch Karbala, Al Dareeba Intersection",Karbala,Iraq
24545,"Al Najaf Branch, Al Najaf Al Ashraf, Al Amir District - Al Koufa Street",Najaf,Iraq
24545,"Zakho Branch Dahook, Zakho - Ibrahim Al Khaleel Street, Baydar Boulevard",Zakho,Iraq
24545,"Al Mansour Branch Baghdad, Al Mansour-12-G 605-M-Bldg",Baghdad,Iraq
24545,"Babel Branch Babel, Kalaj - Al Honood Branch",Babel,Iraq
24545,"Beirut Branch Lebanon, Beirut - Hamra Street, Broadway Center - Versus Costa Caf, Lebanon",Beirut,Lebanon
24546,-0- ,-0- ,Mali
24546,-0- ,-0- ,Niger
24546,-0- ,-0- ,Burkina Faso
24547,-0- ,Menaka,Mali
24542,-0- ,-0- ,Iran
24541,-0- ,-0- ,Iraq
24543,-0- ,-0- ,Iran
24563,-0- ,Beirut,Lebanon
2686,-0- ,-0- ,Lebanon
24389,"Villa Bazzi, Dohat Al-Hoss",-0- ,Lebanon
24427,"480 Park Avenue, Apt. 10B","New York, NY 10022",United States
24428,11251 NW 2 Street,"Plantation, FL 33325",United States
24428,11250 NW 4 Street,"Plantation, FL 33325",United States
24428,11201 NW 2 Street,"Plantation, FL 33325",United States
24428,11351 NW 2 Street,"Plantation, FL 33325",United States
24428,11301 NW 2 Street,"Plantation, FL 33325",United States
24428,11300 NW 4 Street,"Plantation, FL 33325",United States
24428,11350 NW 4 Street,"Plantation, FL 33325",United States
24428,11200 NW 4 Street,"Plantation, FL 33325",United States
24429,11401 NW 2 Street,"Plantation, FL 33325",United States
24429,11441 NW 2 Street,"Plantation, FL 33325",United States
24429,11481 NW 2 Street,"Plantation, FL 33325",United States
24430,11420 NW 4 Street,"Plantation, FL 33325",United States
24474,-0- ,-0- ,Iran
24473,-0- ,-0- ,Iran
24472,-0- ,-0- ,Iran
24471,-0- ,-0- ,Iran
24470,-0- ,-0- ,Iran
24427,"Calle de la Pena Pintada, 11","Madrid, Comunidad de Madrid 28034",Spain
24427,"Calle Los Malabares, Quinta Anauco, Valle Arriba","Caracas, Miranda 1080",Venezuela
24566,"Room 1801, Chenggong Building, No. 72 Luxun Road, Zhongshan District","Dalian, Liaoning 116000",China
24566,"49 Zhonghsan Road, Shahekou District",Dalian 116021,China
24567,24 Mohamed Sultan Road,Singapore 239012,Singapore
24583,-0- ,-0- ,Iran
24584,-0- ,-0- ,Iran
24585,-0- ,-0- ,Iran
24586,-0- ,Tehran,Iran
24587,-0- ,-0- ,Iran
24588,-0- ,-0- ,Iran
24589,-0- ,-0- ,Iran
24590,-0- ,-0- ,Iran
24591,-0- ,-0- ,Iran
23612,-0- ,Bogota,Colombia
24606,"Ulanskiy pereulok, number 13 building 1",Moscow 101000,Russia
24607,-0- ,Moscow,Russia
24646,Khovrino District,Moscow,Russia
24646,-0- ,St. Petersburg,Russia
24647,"d. 18 korp. 2 litera A, ul. Zheleznovodskaya",St. Petersburg 199155,Russia
24648,-0- ,-0- ,Russia
24650,-0- ,Saint Petersburg,Russia
24650,-0- ,Moscow,Russia
24651,-0- ,-0- ,Russia
24652,-0- ,-0- ,Russia
24652,-0- ,Amsterdam,Netherlands
24652,-0- ,Prague,Czech Republic
24652,-0- ,Tel Aviv,Israel
24653,-0- ,-0- ,Russia
24653,-0- ,Herzliya,Israel
23443,Industrieweg 5,"Nieuwkoop, Zuid-Holland 2421 LK",Netherlands
24664,Renggerstrasse 71,Zurich 8038,Switzerland
24666,Industrieweg 5,"Nieuwkoop, Zuid-Holland 2421 LK",Netherlands
24667,Industrieweg 5,"Nieuwkoop, Zuid-Holland 2421 LK",Netherlands
24668,Industrieweg 5,"Nieuwkoop, Zuid-Holland 2421 LK",Netherlands
24669,Industrieweg 5,"Nieuwkoop, Zuid-Holland 2421 LK",Netherlands
24670,"18 Avenue de la paix, Ngaliema",Kinshasa,"Congo, Democratic Republic of the"
24671,-0- ,-0- ,"Virgin Islands, British"
24672,-0- ,-0- ,"Virgin Islands, British"
24673,-0- ,-0- ,"Virgin Islands, British"
24674,"532 Av. Chemin Public, Commune Annexe",Lubumbashi,"Congo, Democratic Republic of the"
24674,4013 Route Du Golf,Lubumbashi,"Congo, Democratic Republic of the"
24674,"Route CDM, Industrial Zone",Lubumbashi,"Congo, Democratic Republic of the"
24674,Cassumbalessa Border,-0- ,"Congo, Democratic Republic of the"
24674,Industrial Quarter,Lusaka,Zambia
24675,"70 Avenue Batetela, Immeuble Tilapia, 5e etage, Gombe",Kinshasa,"Congo, Democratic Republic of the"
24675,Along the N'sele River 50km (30 miles) outside Kinshasa,-0- ,"Congo, Democratic Republic of the"
24676,Avenue Panda No. 790,Lubumbashi,"Congo, Democratic Republic of the"
24676,Avenue Batetela No. 70,Kinshasa,"Congo, Democratic Republic of the"
24677,-0- ,-0- ,"Congo, Democratic Republic of the"
24665,"Av Ortega y Gasset Nro 32, Ensanche Naco","Santo Domingo, D.N.",Dominican Republic
24678,Ave 27 de Febrero #10 entre Maximo Gomez y,"Santo Domingo, D.N.",Dominican Republic
24679,"AV/27 De Febrero, No. 10, Apto. Seymeh",Miraflores,Dominican Republic
24680,"Av. George Washinton #500, Malecon Center Plaza, Su",Gazcue,Dominican Republic
24681,"George Washington, No. 402, Apto. Malecon Center",Ciudad Universitaria,Dominican Republic
24682,-0- ,Takhmao,Cambodia
24682,"22, St. 118",Phnom Penh,Cambodia
24683,"5-10-11, Shinohara Nakamachi, Nada-ku","Kobe, Hyogo 657-0066",Japan
24684,"5-10-11, Shinohara Nakamachi, Nada-ku","Kobe, Hyogo",Japan
24685,2-138 Fujimi-cho,"Yonago-shi, Tottori-ken",Japan
24703,-0- ,Managua,Nicaragua
24704,"Residencial Lomas del Valle, Casa U5",Managua,Nicaragua
24706,"No.01, Lower Ground Floor, Block C, NO:12 Megan Avenue2, Jalan Yap, Kwan Seng",Kuala Lumpur,Malaysia
24723,-0- ,-0- ,Bahrain
24723,-0- ,-0- ,Iran
24723,-0- ,-0- ,Iraq
24744,"1st Floor, Hujij Building, Korniche Street, P.O. Box 817 No. 3",Beirut,Lebanon
24744,P.O. Box 8173,Beirut,Lebanon
24744,"#1 fl., Grand Hills Bldg., Said Khansa St., Jnah (BHV)",Beirut,Lebanon
24744,"11/A, Abbasieh Building, Hijaz Street",Damascus,Syria
24744,"Lahlah Building, Industrial Zone",Hama,Syria
24744,"Awqaf Building, Naser Street, P.O. Box 34425",Damascus,Syria
24744,"#1 floor, 02/A, Fares Building, Rami Street, Margeh",Damascus,Syria
24744,"46 El-Falaki Street, Facing Cook Door, BabLouk Area",Cairo,Egypt
24750,"38 Dongtang Jinguang South Road, Xiashan Street, Chaonan District",Guangdong to Shantou,China
24750,"Chase Business Centre, 39-41 Chase Side",London N14 5BP,United Kingdom
24752,"Al Awqaf building, 5th floor, Victoria Bridge",Damascus,Syria
24752,"2 Floor, Inana Bldg, Damascus Free Zone",Damascus,Syria
24752,"Room 707, Fulijinxi Business Center, No. 05, Fuchang Road, Haizhu District",Guangzhou,China
24752,"Al Alshiah, Mar Mekheal Church, Amicho Building, 3rd Floor",Beirut,Lebanon
24752,"Office 112, First Floor, Al Manara Building, Port Street",Beirut,Lebanon
24755,"Ground Floor, Dedeyan center, Dora highway, Metn",Bauchrieh,Lebanon
24756,"Fakhani Building, Korniche Mazraa Street",Beirut,Lebanon
24756,Grand Hills/GF Al Khansa St.,Beirut,Lebanon
24757,"House number 4, Lane 4, Village flag 2","Dhalwan, Pasrur Tehsil, Sialkot District, Punjab Province",Pakistan
24746,Khansa Jnah,Beirut,Lebanon
24747,Khansa Jnah,Beirut,Lebanon
24760,"Cankaya Mahallesi, Silifke Cd. Akdeniz",Mersin 33070,Turkey
24760,7 Ilkbahar Cd,Bursa,Turkey
24760,-0- ,Raqqah,Syria
24760,"Nishtaman building second floor, New Borsa",Irbil,Iraq
24760,"Kapali Carsi, Reisoglu Sk., No: 25-27 Beyazit-Fatih",Istanbul,Turkey
24760,"Atikali Mahallesi, Fevzi Pasa Cd. 98-100, Fatih",Istanbul 34087,Turkey
24760,Sanliurfa Market Yildiz Field Maidan,Sanliurfa,Turkey
24760,Yildiz field,Sanliurfa,Turkey
24760,Kapali Carsi,Istanbul,Turkey
24760,Aksaray,Istanbul,Turkey
24758,124 Yasir Ghaffar Town,"Okara, Punjab",Pakistan
24760,Zeytoun Bourno,Istanbul,Turkey
24760,Iquitli Mimat Akef Street,Istanbul,Turkey
24760,Oak Square,Istanbul,Turkey
24760,Asnioret,Istanbul,Turkey
24760,Independence,Mersin,Turkey
24760,Sarashieh,Anteb,Turkey
24760,Al-Sharshieh,Bursa,Turkey
24760,Al-Sharsheh,Adana,Turkey
24762,-0- ,Gaziantep,Turkey
24762,-0- ,Raqqah,Syria
24762,Tall Abyad Street,Raqqah,Syria
24763,"Hurriyet Caddesi, Sahinbey",Gaziantep,Turkey
24763,-0- ,-0- ,Syria
24763,-0- ,-0- ,Lebanon
24761,-0- ,-0- ,Pakistan
24783,-0- ,-0- ,Syria
24784,-0- ,-0- ,Syria
24785,-0- ,-0- ,Syria
24786,-0- ,-0- ,Iran
24807,-0- ,-0- ,Burma
24808,-0- ,-0- ,Burma
24809,-0- ,-0- ,Burma
24810,-0- ,-0- ,Burma
24811,-0- ,Meiktila,Burma
24812,-0- ,Sagaing,Burma
24686,25-1 Motoderamachi Nishinocho,"Wakayama-shi, Wakayama-ken 640-8007",Japan
24828,1-20-7 Yagusu,"Yaizu-shi, Shizuoka-ken",Japan
24828,138-9 Ibara-cho Shimizu-ku,Shizuoka-shi 424-0114,Japan
24829,"3-6-26 Shinohara Nakamachi, Nada-ku","Kobe, Hyogo",Japan
24829,5-22-36 Hakataekiminami Hakata-ku,Fukuoka-shi 812-0016,Japan
